             version              nb_cpu                   N                   h                 N_t                 h_t        erreur_infty               temps
          3.00000000          8.00000000         20.00000000          0.05000000      49999.00000000          0.00002000          0.00068410         -1.00000000
          4.00000000         -1.00000000         20.00000000          0.05000000      49999.00000000          0.00002000          0.00082903         -1.00000000
          1.00000000         -1.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034         -1.00000000
          2.00000000          1.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034         -1.00000000
          2.00000000          2.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034         -1.00000000
          2.00000000          4.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034         -1.00000000
          2.00000000          6.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034         -1.00000000
          2.00000000          8.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034         -1.00000000
          3.00000000          1.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034         -1.00000000
          3.00000000          2.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034         -1.00000000
          3.00000000          4.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034         -1.00000000
          3.00000000          6.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034         -1.00000000
          3.00000000          8.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034         -1.00000000
          4.00000000         -1.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00079281         -1.00000000
          1.00000000         -1.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223         -1.00000000
          2.00000000          1.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223         -1.00000000
          2.00000000          2.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223         -1.00000000
          2.00000000          4.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223         -1.00000000
          2.00000000          6.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223         -1.00000000
          2.00000000          8.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223         -1.00000000
          3.00000000          1.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223         -1.00000000
          3.00000000          2.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223         -1.00000000
          3.00000000          4.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223         -1.00000000
          3.00000000          6.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223         -1.00000000
          3.00000000          8.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223         -1.00000000
          4.00000000         -1.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00048370         -1.00000000
          1.00000000         -1.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052         -1.00000000
          2.00000000          1.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052         -1.00000000
          2.00000000          2.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052         -1.00000000
          2.00000000          4.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052         -1.00000000
          2.00000000          6.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052         -1.00000000
          2.00000000          8.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052         -1.00000000
          3.00000000          1.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052         -1.00000000
          3.00000000          2.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052         -1.00000000
          3.00000000          4.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052         -1.00000000
          3.00000000          6.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052         -1.00000000
          3.00000000          8.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052         -1.00000000
          4.00000000         -1.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00030244         -1.00000000
          1.00000000         -1.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843         -1.00000000
          2.00000000          1.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843         -1.00000000
          2.00000000          2.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843         -1.00000000
          2.00000000          4.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843         -1.00000000
          2.00000000          6.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843         -1.00000000
          2.00000000          8.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843         -1.00000000
          3.00000000          1.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843         -1.00000000
          3.00000000          2.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843         -1.00000000
          3.00000000          4.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843         -1.00000000
          3.00000000          6.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843         -1.00000000
          3.00000000          8.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843         -1.00000000
          4.00000000         -1.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00019361         -1.00000000
          1.00000000         -1.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473         -1.00000000
          2.00000000          1.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473         -1.00000000
          2.00000000          2.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473         -1.00000000
          2.00000000          4.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473         -1.00000000
          2.00000000          6.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473         -1.00000000
          2.00000000          8.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473         -1.00000000
          3.00000000          1.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473         -1.00000000
          3.00000000          2.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473         -1.00000000
          3.00000000          4.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473         -1.00000000
          3.00000000          6.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473         -1.00000000
          3.00000000          8.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473         -1.00000000
          4.00000000         -1.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00015732         -1.00000000
          1.00000000         -1.00000000        100.00000000          0.01000000      10000.00000000          0.00010000                 inf         -1.00000000
          2.00000000          1.00000000        100.00000000          0.01000000      10000.00000000          0.00010000                 inf         -1.00000000
          2.00000000          2.00000000        100.00000000          0.01000000      10000.00000000          0.00010000                 inf         -1.00000000
          2.00000000          4.00000000        100.00000000          0.01000000      10000.00000000          0.00010000                 inf         -1.00000000
          2.00000000          6.00000000        100.00000000          0.01000000      10000.00000000          0.00010000                 inf         -1.00000000
          2.00000000          8.00000000        100.00000000          0.01000000      10000.00000000          0.00010000                 inf         -1.00000000
          3.00000000          1.00000000        100.00000000          0.01000000      10000.00000000          0.00010000                 inf         -1.00000000
          3.00000000          2.00000000        100.00000000          0.01000000      10000.00000000          0.00010000                 inf         -1.00000000
          3.00000000          4.00000000        100.00000000          0.01000000      10000.00000000          0.00010000                 inf         -1.00000000
          3.00000000          6.00000000        100.00000000          0.01000000      10000.00000000          0.00010000                 inf         -1.00000000
          3.00000000          8.00000000        100.00000000          0.01000000      10000.00000000          0.00010000                 inf         -1.00000000
          4.00000000         -1.00000000        100.00000000          0.01000000      10000.00000000          0.00010000          0.00039301         -1.00000000
          1.00000000         -1.00000000        100.00000000          0.01000000      20000.00000000          0.00005000                 inf         -1.00000000
          2.00000000          1.00000000        100.00000000          0.01000000      20000.00000000          0.00005000                 inf         -1.00000000
          2.00000000          2.00000000        100.00000000          0.01000000      20000.00000000          0.00005000                 inf         -1.00000000
          2.00000000          4.00000000        100.00000000          0.01000000      20000.00000000          0.00005000                 inf         -1.00000000
          2.00000000          6.00000000        100.00000000          0.01000000      20000.00000000          0.00005000                 inf         -1.00000000
          2.00000000          8.00000000        100.00000000          0.01000000      20000.00000000          0.00005000                 inf         -1.00000000
          3.00000000          1.00000000        100.00000000          0.01000000      20000.00000000          0.00005000                 inf         -1.00000000
          3.00000000          2.00000000        100.00000000          0.01000000      20000.00000000          0.00005000                 inf         -1.00000000
          3.00000000          4.00000000        100.00000000          0.01000000      20000.00000000          0.00005000                 inf         -1.00000000
          3.00000000          6.00000000        100.00000000          0.01000000      20000.00000000          0.00005000                 inf         -1.00000000
          3.00000000          8.00000000        100.00000000          0.01000000      20000.00000000          0.00005000                 inf         -1.00000000
          4.00000000         -1.00000000        100.00000000          0.01000000      20000.00000000          0.00005000          0.00021171         -1.00000000
          1.00000000         -1.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237         -1.00000000
          2.00000000          1.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237         -1.00000000
          2.00000000          2.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237         -1.00000000
          2.00000000          4.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237         -1.00000000
          2.00000000          6.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237         -1.00000000
          2.00000000          8.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237         -1.00000000
          3.00000000          1.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237         -1.00000000
          3.00000000          2.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237         -1.00000000
          3.00000000          4.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237         -1.00000000
          3.00000000          6.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237         -1.00000000
          3.00000000          8.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237         -1.00000000
          4.00000000         -1.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00010286         -1.00000000
          1.00000000         -1.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605         -1.00000000
          2.00000000          1.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605         -1.00000000
          2.00000000          2.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605         -1.00000000
          2.00000000          4.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605         -1.00000000
          2.00000000          6.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605         -1.00000000
          2.00000000          8.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605         -1.00000000
          3.00000000          1.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605         -1.00000000
          3.00000000          2.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605         -1.00000000
          3.00000000          4.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605         -1.00000000
          3.00000000          6.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605         -1.00000000
          3.00000000          8.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605         -1.00000000
          4.00000000         -1.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00006656         -1.00000000
